object_id,split,Z,EBV,is_train,target,Z_err
ulug_lorn_ennorath,split_06,0.1031,0.628,0,,0.02221
ulug_luithien_lachenn,split_06,0.9452,0.021,0,,0.03905
ulug_randir_tobas,split_06,0.2615,0.279,0,,0.02527
uruk_pennas_panas,split_06,0.9347,0.017,0,,0.03855
vin_graw_galad,split_06,0.8839,0.017,0,,0.03762
ylf_nim_ungol,split_06,0.4742,0.171,0,,0.03121
yll_faun_galadh,split_06,0.9234,0.093,0,,0.03939
yll_hwiniol_haudh,split_06,0.5118,0.019,0,,0.03067
Dornhoth_adar_imrath,split_07,0.2117,0.047,0,,0.02412
Dornhoth_pent_hu,split_07,0.2233,0.029,0,,0.02476
Druadan_hervenn_celon,split_07,0.3376,0.03,0,,0.02674
Druadan_lunt_dam,split_07,0.3174,0.285,0,,0.02624
Elrim_acharn_luin,split_07,0.3921,0.056,0,,0.02816
Elrim_melethril_gorn,split_07,0.3167,0.105,0,,0.02671
Eluwaith_myril_melethron,split_07,0.3188,0.006,0,,0.02564
Ennor_mithril_calad,split_07,0.2941,0.014,0,,0.02504
Ennor_saelor_iphant,split_07,0.2672,0.046,0,,0.02613
Gwathuirim_maen_toll,split_07,0.9277,0.016,0,,0.03747
Mithrim_alag_laug,split_07,2.385,0.183,0,,0.06802
Rochirrim_gas_paich,split_07,0.2048,0.109,0,,0.02435
Rochirrim_ithron_faradrim,split_07,0.565,0.025,0,,0.03114
Sindarin_uir_minuial,split_07,0.3223,0.036,0,,0.026
Tawarwaith_fae_amath,split_07,2.244,0.049,0,,0.06438
Tawarwaith_gellui_curunir,split_07,0.6732,0.147,0,,0.03345
achad_bregedur_nath,split_07,0.3179,0.027,0,,0.02711
acharn_lasguil_gaur,split_07,0.3797,0.013,0,,0.0277
achas_espalass_imrath,split_07,0.4943,0.015,0,,0.03016
adab_perian_grond,split_07,0.1437,0.076,0,,0.02317
adan_heledir_hend,split_07,2.389,0.161,0,,0.06738
adar_bragol_riel,split_07,0.7149,0.017,0,,0.03368
adar_firen_midh,split_07,0.4098,0.027,0,,0.02806
adel_lossen_lorn,split_07,2.416,0.172,0,,0.06909
aderthad_anwar_certh,split_07,0.3239,0.026,0,,0.02653
aear_faun_agarwaen,split_07,0.1036,0.033,0,,0.02194
aegas_aes_firiel,split_07,0.2001,0.026,0,,0.02426
aegas_peredhel_ank,split_07,2.688,0.053,0,,0.07352
aegas_ryn_fast,split_07,0.4727,0.043,0,,0.02973
aeglir_hend_limlug,split_07,0.4682,0.042,0,,0.03064
aerlinn_helegnen_rudh,split_07,0.6632,0.012,0,,0.03223
aerlinn_pilin_hud,split_07,0.6178,0.018,0,,0.03187
aes_Dornhoth_erchion,split_07,0.3743,0.043,0,,0.02746
agar_echad_thangail,split_07,0.8162,0.173,0,,0.03757
agar_maethor_Elrim,split_07,0.7952,0.073,0,,0.03585
agarwaen_ram_rust,split_07,0.3043,0.019,0,,0.0261
aglareb_lobor_cirion,split_07,1.6,0.013,0,,0.05327
ah_bregedur_firion,split_07,3.149,0.157,0,,0.08705
ah_tinnu_aglareb,split_07,1.068,0.068,0,,0.04132
ai_hador_dagnir,split_07,0.3604,0.031,0,,0.0272
aiglos_agarwaen_faen,split_07,0.6898,0.015,0,,0.03394
alae_Eru_andrann,split_07,0.4612,0.011,0,,0.02878
alag_archam_rusc,split_07,1.439,0.032,0,,0.04836
alagos_adab_Tawarwaith,split_07,0.4955,0.033,0,,0.0297
alagos_galad_thavron,split_07,1.959,0.019,0,,0.05798
alph_espalass_gwador,split_07,0.4221,0.008,0,,0.02847
alph_gath_adel,split_07,1.656,0.22,0,,0.05394
amdir_salph_lavan,split_07,0.3897,0.056,0,,0.02816
amloth_gond_alagos,split_07,0.2404,0.018,0,,0.02477
amlug_morn_haust,split_07,0.2825,0.101,0,,0.02536
amlug_rhach_pennas,split_07,1.329,0.011,0,,0.04671
amon_melethril_aran,split_07,0.3605,0.027,0,,0.02755
amon_morgul_gil,split_07,0.2552,0.017,0,,0.02458
anann_guldur_glae,split_07,0.3263,0.22,0,,0.02727
andrann_puig_dannas,split_07,0.4082,0.036,0,,0.02823
ang_firion_rhovan,split_07,0.199,0.135,0,,0.02379
angos_ylf_rach,split_07,0.4902,0.03,0,,0.02958
annon_hu_glamog,split_07,0.2054,0.015,0,,0.02403
annon_sirion_aglareb,split_07,0.4346,0.043,0,,0.03007
anwar_gath_dannas,split_07,0.4484,0.078,0,,0.02841
aphadrim_gwilwileth_tavor,split_07,0.5211,0.012,0,,0.03122
araf_lebdas_raegdan,split_07,0.2506,0.041,0,,0.02534
araf_magor_bellas,split_07,0.4582,0.032,0,,0.02934
aran_calad_mereth,split_07,0.5419,0.01,0,,0.03144
aran_maethor_saig,split_07,0.3498,0.023,0,,0.0272
aran_menel_luin,split_07,0.3567,0.053,0,,0.02708
aran_soga_merilin,split_07,0.2666,0.011,0,,0.02467
badhor_gwaloth_ai,split_07,0.4368,0.016,0,,0.02889
bain_aeruil_puig,split_07,0.05415,0.027,0,,0.02174
balrog_hul_helegnen,split_07,1.728,0.026,0,,0.05433
balrog_morgul_meldir,split_07,0.6895,0.129,0,,0.03287
balrog_muinthel_daen,split_07,0.3348,0.019,0,,0.02586
bass_cirdan_lalaith,split_07,0.1306,0.096,0,,0.02345
baug_dol_luithien,split_07,0.4447,0.021,0,,0.02988
baug_haradrim_angos,split_07,0.4021,0.051,0,,0.02803
baug_thurin_aerlinn,split_07,3.189,0.062,0,,0.08494
bragol_cabed_ungol,split_07,0.3338,0.056,0,,0.02679
bragol_fern_ris,split_07,0.9815,0.016,0,,0.03928
braig_aear_thor,split_07,0.2142,0.138,0,,0.02503
bregedur_curunir_bellas,split_07,0.2313,0.039,0,,0.02522
cabor_aras_cyron,split_07,0.3306,0.091,0,,0.02637
cabor_cuil_hand,split_07,1.198,0.148,0,,0.04367
cabor_gwaloth_sirion,split_07,0.3083,0.056,0,,0.02663
cae_mir_nana,split_07,0.1402,0.101,0,,0.02377
calad_tann_glamog,split_07,0.284,0.036,0,,0.0256
callon_nimbrethil_ira,split_07,0.309,0.05,0,,0.02651
caras_Mithrim_tinnu,split_07,0.5178,0.012,0,,0.02986
caras_achad_amdir,split_07,0.4415,0.021,0,,0.02906
celon_Eru_Ennor,split_07,0.4654,0.025,0,,0.02932
certh_draug_lend,split_07,0.6613,0.019,0,,0.03363
cirdan_cuil_andrann,split_07,1.149,0.031,0,,0.04382
cirdan_rochir_rust,split_07,0.16,0.505,0,,0.0231
corf_aeruil_gwador,split_07,0.4793,0.01,0,,0.02854
corf_raug_lam,split_07,1.397,0.014,0,,0.04741
cugu_aith_thor,split_07,0.2128,0.027,0,,0.02407
cuil_barad_gwador,split_07,0.8388,0.104,0,,0.03643
cuil_limlug_gilgalad,split_07,0.4739,0.015,0,,0.02914
cuin_elu_loss,split_07,0.1478,0.033,0,,0.02337
cund_aerlinn_riel,split_07,0.9964,0.097,0,,0.04003
curunir_ruith_firiel,split_07,0.8523,0.024,0,,0.03832
dagnir_galvorn_riel,split_07,1.436,0.069,0,,0.04821
dam_cae_noroth,split_07,0.06284,0.026,0,,0.022
dam_gwathui_nothrim,split_07,0.6214,0.162,0,,0.03222
dam_thamas_galenas,split_07,0.817,0.101,0,,0.03617
dannas_fast_nath,split_07,0.3779,0.059,0,,0.02633
dannas_gobennas_gas,split_07,2.515,0.054,0,,0.07128
dannas_tavor_ira,split_07,0.1951,0.027,0,,0.0243
dol_Dornhoth_in,split_07,0.169,0.064,0,,0.02395
dol_cabed_saer,split_07,0.8378,0.038,0,,0.03644
draug_eilian_alph,split_07,0.3129,0.023,0,,0.02676
draug_romru_achad,split_07,0.3582,0.038,0,,0.02714
drego_nothrim_graw,split_07,1.257,0.122,0,,0.04572
duin_bragol_ennorath,split_07,0.3694,0.151,0,,0.02612
dunadan_heledh_nestad,split_07,0.7579,0.012,0,,0.03466
dunadan_tachol_elvellon,split_07,0.4394,0.021,0,,0.02869
dunedhel_haust_yll,split_07,0.3865,0.022,0,,0.02831
echad_erchion_tegilbor,split_07,0.44,0.016,0,,0.02917
edlothiad_aegas_tathar,split_07,1.464,0.012,0,,0.04865
eilian_ryn_morgul,split_07,0.4025,0.012,0,,0.028
eirien_saer_galadh,split_07,0.5979,0.058,0,,0.03159
elvellon_lend_aith,split_07,0.3513,0.04,0,,0.02651
ennorath_meril_ulug,split_07,1.211,0.017,0,,0.04342
ennorath_ram_nimp,split_07,0.5804,0.05,0,,0.03219
erchion_lobor_amarth,split_07,0.9881,0.042,0,,0.04047
eredh_iar_gwilwileth,split_07,0.4787,0.023,0,,0.02906
eryn_aras_gwador,split_07,0.1868,0.021,0,,0.02439
espalass_heledir_raug,split_07,0.3136,0.021,0,,0.02697
espalass_luith_Dornhoth,split_07,0.4072,0.104,0,,0.02792
espalass_raegdan_guldur,split_07,1.213,0.026,0,,0.04404
faradrim_aderthad_rovalug,split_07,0.6696,0.042,0,,0.0332
faradrim_gwaloth_adan,split_07,0.6516,0.008,0,,0.03423
faradrim_hervenn_dagnir,split_07,1.976,0.092,0,,0.05873
fast_Rochirrim_sammar,split_07,0.9901,0.014,0,,0.03952
fast_hervenn_ylf,split_07,1.091,0.059,0,,0.04129
fast_randir_gellui,split_07,0.2066,0.021,0,,0.02425
fervain_ruith_baneth,split_07,0.5989,0.013,0,,0.03219
firiel_gas_nimp,split_07,0.1436,0.014,0,,0.02302
firiel_gwathui_gil,split_07,0.3817,0.016,0,,0.02777
firiel_peredhel_morn,split_07,0.2377,0.027,0,,0.0246
forodrim_hal_adab,split_07,0.1272,0.021,0,,0.0232
galad_grond_toll,split_07,0.226,0.02,0,,0.02391
galadh_Dornhoth_haeron,split_07,1.337,0.084,0,,0.04843
galadh_lorn_ris,split_07,0.4338,0.012,0,,0.0286
galadhrim_haust_adan,split_07,0.8589,0.059,0,,0.03678
galadhrim_lachenn_edlothiad,split_07,0.953,0.014,0,,0.04033
galadhrim_suil_tinuviel,split_07,1.196,0.044,0,,0.04274
galas_dirnaith_hud,split_07,0.1953,0.036,0,,0.02382
galenas_aran_calad,split_07,0.1525,0.045,0,,0.02276
galenas_ruith_caras,split_07,1.156,0.064,0,,0.0418
galvorn_nath_agor,split_07,2.015,0.015,0,,0.06195
gath_adab_loss,split_07,0.4955,0.009,0,,0.0297
gath_toll_hand,split_07,1.074,0.023,0,,0.04127
gaur_pendrath_iar,split_07,0.3898,0.026,0,,0.02756
gaurwaith_forodrim_nimbrethil,split_07,0.6856,0.015,0,,0.034
gaurwaith_haradrim_uir,split_07,0.2114,0.03,0,,0.02374
gaurwaith_rochir_ylf,split_07,0.1798,0.029,0,,0.024
gaw_midh_narthan,split_07,0.2008,0.018,0,,0.02502
gaw_saig_hador,split_07,0.1751,0.021,0,,0.02349
gellui_Mithrim_pent,split_07,0.914,0.009,0,,0.03887
gilgalad_fuin_midh,split_07,0.2197,0.017,0,,0.02407
gilgalad_gli_calad,split_07,0.1994,0.028,0,,0.02478
gilgalad_thamas_hub,split_07,0.8656,0.049,0,,0.0367
glamog_faun_lalaith,split_07,0.4776,0.108,0,,0.02935
glamog_haradrim_tirith,split_07,1.568,0.021,0,,0.05042
glamog_yll_amarth,split_07,0.6068,0.009,0,,0.0309
glamor_certh_sogannen,split_07,0.3733,0.038,0,,0.02747
glandagol_hast_eirien,split_07,0.1635,0.046,0,,0.02445
glass_rodwen_ang,split_07,0.3264,0.072,0,,0.02625
glaur_nimbrethil_tann,split_07,1.611,0.025,0,,0.05158
gobennas_thurin_onodrim,split_07,0.1551,0.172,0,,0.02379
gond_dunadan_paich,split_07,0.132,0.038,0,,0.02194
graw_raegdan_muil,split_07,0.609,0.01,0,,0.03296
graw_tirith_eglan,split_07,0.8389,0.023,0,,0.03665
guldur_cyron_ithildin,split_07,0.466,0.149,0,,0.02881
guldur_navaer_fae,split_07,0.1553,0.027,0,,0.02377
gwachaedir_lost_melethril,split_07,0.299,0.013,0,,0.02551
gwael_braig_thavron,split_07,1.05,0.01,0,,0.03988
gwaloth_agarwaen_ennorath,split_07,0.4531,0.057,0,,0.02894
gwanur_ryn_adab,split_07,0.2868,0.14,0,,0.02567
gwarth_tathar_luith,split_07,0.2465,0.008,0,,0.02441
gwend_soga_uanui,split_07,0.3761,0.011,0,,0.02743
gwilwileth_adan_galadhrim,split_07,0.2946,0.012,0,,0.02642
gwilwileth_hend_rodwen,split_07,0.1072,0.139,0,,0.02198
gwilwileth_hwiniol_bregedur,split_07,0.5688,0.107,0,,0.0324
gwilwileth_muil_rochir,split_07,0.3653,0.026,0,,0.02759
hador_rodwen_melethron,split_07,0.5702,0.033,0,,0.03164
haeron_lang_ithron,split_07,0.3418,0.103,0,,0.0274
hand_onodrim_rodwen,split_07,0.3073,0.011,0,,0.02573
harad_bragol_gul,split_07,0.7226,0.017,0,,0.03437
harad_hwiniol_helegnen,split_07,0.4598,0.016,0,,0.02809
hast_gondrath_lhug,split_07,0.3722,0.114,0,,0.02788
haudh_gilgalad_ninglor,split_07,0.5111,0.014,0,,0.02974
haudh_glamog_ram,split_07,2.182,0.067,0,,0.06264
haudh_hud_edlothiad,split_07,0.3332,0.007,0,,0.02693
haudh_morn_cuil,split_07,0.3988,0.023,0,,0.02796
haust_forodrim_lagor,split_07,0.2506,0.021,0,,0.02446
haust_imrath_gwachaedir,split_07,0.3962,0.034,0,,0.02729
haust_sogannen_lain,split_07,0.3687,0.014,0,,0.02741
heledir_tegilbor_amdir,split_07,0.2187,0.016,0,,0.02427
heleg_corf_achas,split_07,0.3732,0.028,0,,0.02716
heleg_hend_uan,split_07,0.6835,0.053,0,,0.0338
heleg_uruk_ah,split_07,0.188,0.02,0,,0.02479
hend_inias_vin,split_07,0.3804,0.046,0,,0.02744
hend_mund_lang,split_07,0.6036,0.028,0,,0.03142
hervess_fervain_rovalug,split_07,0.6038,0.051,0,,0.03224
hervess_lavan_lathron,split_07,0.9301,0.049,0,,0.03942
honeg_anann_aeglir,split_07,0.8076,0.053,0,,0.03716
honeg_minas_ryn,split_07,0.1721,0.171,0,,0.0237
hu_roch_melethril,split_07,0.5749,0.009,0,,0.03235
hu_rovalug_rust,split_07,0.186,0.01,0,,0.0238
hud_baneth_nell,split_07,0.1925,0.027,0,,0.02448
hul_aduial_lin,split_07,0.2079,0.01,0,,0.02446
hul_elvellon_aith,split_07,1.171,0.029,0,,0.04317
hun_saelor_Eru,split_07,0.5366,0.035,0,,0.02993
hwiniol_Gonhir_noroth,split_07,1.589,0.03,0,,0.05273
iaun_gil_lembas,split_07,0.2916,0.02,0,,0.02638
idhren_hu_Eru,split_07,0.2331,0.109,0,,0.0249
imlad_fang_lend,split_07,1.242,0.018,0,,0.045
imlad_sirion_ylf,split_07,0.2316,0.011,0,,0.02439
imrad_fae_amlug,split_07,0.4619,0.041,0,,0.03072
in_firen_saer,split_07,0.8986,0.041,0,,0.0382
ingem_gwael_rochben,split_07,0.8619,0.066,0,,0.0382
ingem_minas_baneth,split_07,0.4459,0.033,0,,0.0293
ist_rhovan_perian,split_07,0.4393,0.093,0,,0.02876
ithildin_salph_nothrim,split_07,0.2159,0.021,0,,0.02394
ithron_magol_archam,split_07,0.3043,0.022,0,,0.02629
ithron_rudh_mirdan,split_07,0.1681,0.063,0,,0.02307
laer_sogannen_aeruil,split_07,0.3117,0.385,0,,0.02645
laes_achad_gador,split_07,0.2893,0.039,0,,0.02642
laes_agor_saer,split_07,0.3941,0.033,0,,0.02911
laes_amon_maen,split_07,0.9048,0.017,0,,0.03829
lang_firiel_laes,split_07,1.145,0.032,0,,0.04199
lasguil_hub_cabed,split_07,2.152,0.12,0,,0.06259
lass_aduial_Gonhir,split_07,2.2,0.039,0,,0.06222
lathron_badhor_tegilbor,split_07,0.4327,0.074,0,,0.02869
lavan_cuin_ai,split_07,1.257,0.016,0,,0.04536
lavan_rudh_gaw,split_07,1.091,0.023,0,,0.043
lebdas_lain_mindon,split_07,0.6431,0.022,0,,0.03291
lebenedh_bain_ungol,split_07,0.5331,0.084,0,,0.02981
lebenedh_gwanur_heron,split_07,0.4152,0.016,0,,0.02787
lembas_galadh_echad,split_07,0.276,0.014,0,,0.02635
lembas_lebenedh_aear,split_07,0.205,0.017,0,,0.02385
lend_heleg_lass,split_07,0.1356,0.079,0,,0.02299
lend_salph_gwarth,split_07,0.2397,0.011,0,,0.02536
lhug_Ithil_hun,split_07,0.2188,0.023,0,,0.02439
lhug_salab_myril,split_07,0.5413,0.026,0,,0.03084
lobor_dirnaith_guldur,split_07,0.1697,0.054,0,,0.02287
lorn_riel_thavron,split_07,0.1377,0.191,0,,0.02274
loss_manadh_rusc,split_07,1.931,0.011,0,,0.05743
luith_gellui_rochben,split_07,0.5938,0.099,0,,0.03139
luithien_pennas_toll,split_07,0.1938,0.149,0,,0.02387
maecheneb_rhun_achad,split_07,0.4949,0.019,0,,0.02904
maen_aear_forodrim,split_07,0.4262,0.037,0,,0.02734
maen_anann_Druadan,split_07,0.1968,0.029,0,,0.02397
maen_rach_heledh,split_07,0.5261,0.11,0,,0.03122
maethor_cae_adel,split_07,0.362,0.044,0,,0.02666
magor_hadhod_gorn,split_07,0.3904,0.009,0,,0.02758
magor_rach_lossen,split_07,0.3527,0.204,0,,0.02733
malad_nadhras_lin,split_07,0.5443,0.093,0,,0.03066
manadh_hador_emel,split_07,0.5214,0.064,0,,0.03078
meldir_cuin_nur,split_07,0.2983,0.05,0,,0.02588
meldir_dol_haust,split_07,0.2118,0.013,0,,0.0238
meldir_tinuviel_aeglir,split_07,1.192,0.035,0,,0.04374
melethron_Dornhoth_agarwaen,split_07,0.3719,0.011,0,,0.02845
melethron_cirdan_barad,split_07,0.8618,0.045,0,,0.03589
mereth_faen_ablad,split_07,0.3383,0.008,0,,0.02688
midh_aerlinn_gobennas,split_07,0.3477,0.033,0,,0.02756
midh_fae_badhor,split_07,0.2301,0.107,0,,0.02548
mil_aerlinn_noroth,split_07,1.406,0.045,0,,0.04848
mil_galadhrim_nidh,split_07,1.317,0.012,0,,0.04847
minai_aglareb_gilgalad,split_07,1.183,0.019,0,,0.04389
minai_fervain_tavor,split_07,0.8242,0.045,0,,0.0372
minas_morgul_limlug,split_07,0.9392,0.06,0,,0.03855
mindon_adel_faradrim,split_07,0.4601,0.023,0,,0.02848
mindon_aes_rist,split_07,1.373,0.043,0,,0.04805
mindon_faen_lam,split_07,0.3029,0.133,0,,0.02697
minuial_curunir_fang,split_07,0.3071,0.013,0,,0.02639
mir_aras_ram,split_07,0.9341,0.079,0,,0.03979
mithren_cuin_uanui,split_07,0.3977,0.009,0,,0.02797
mithren_rach_ithron,split_07,1.163,0.05,0,,0.04179
morgul_drego_eirien,split_07,0.4493,0.027,0,,0.02844
muinthel_gwanur_hu,split_07,1.275,0.011,0,,0.04462
mund_amath_nur,split_07,1.88,0.029,0,,0.05905
myril_duin_badhor,split_07,0.5576,0.02,0,,0.03058
myril_iaun_ira,split_07,1.673,0.01,0,,0.05281
nadhras_mir_mithril,split_07,0.2967,0.043,0,,0.02597
nadhras_pennas_acharn,split_07,0.4287,0.051,0,,0.02939
naer_andrann_cair,split_07,0.6848,0.055,0,,0.03363
naer_hal_paich,split_07,0.2312,0.273,0,,0.02445
naer_riel_gorn,split_07,1.394,0.163,0,,0.0467
nana_amarth_puig,split_07,1.14,0.009,0,,0.04355
nana_thor_talraph,split_07,0.2478,0.017,0,,0.0246
nath_pethron_Gwathuirim,split_07,0.9392,0.015,0,,0.03886
navaer_meldir_cae,split_07,0.2756,0.026,0,,0.02482
navaer_minuial_paich,split_07,0.2968,0.01,0,,0.02619
neledh_lossen_aderthad,split_07,0.3559,0.025,0,,0.02781
nell_glamor_amloth,split_07,0.3634,0.026,0,,0.02682
nell_hub_aes,split_07,0.8442,0.033,0,,0.03663
nestad_hadhod_in,split_07,1.41,0.034,0,,0.04933
nim_alph_ithildin,split_07,2.845,0.067,0,,0.08032
nim_baug_minuial,split_07,0.2388,0.016,0,,0.02523
nim_fervain_magol,split_07,0.0833,0.022,0,,0.02259
nimbrethil_rodwen_sirion,split_07,1.615,0.033,0,,0.05161
nimp_Sindarin_araf,split_07,0.08363,0.064,0,,0.02173
nimp_minuial_nadhras,split_07,0.2737,0.015,0,,0.02567
ninglor_mithren_ulug,split_07,1.841,0.071,0,,0.05673
ninglor_rhun_Gwathuirim,split_07,0.5641,0.032,0,,0.03195
noroth_aith_Eru,split_07,0.3378,0.044,0,,0.02722
noroth_angos_gwael,split_07,1.783,0.057,0,,0.05636
nost_draug_gath,split_07,0.4521,0.021,0,,0.02893
nost_lorn_ninglor,split_07,0.7009,0.02,0,,0.03354
nur_ah_gwael,split_07,0.4303,0.049,0,,0.02917
nur_paich_thamas,split_07,0.6471,0.066,0,,0.03376
onodrim_merilin_celeb,split_07,0.4124,0.037,0,,0.02817
onodrim_thor_midh,split_07,2.534,0.04,0,,0.07109
paich_laes_cae,split_07,0.469,0.011,0,,0.02935
panas_rust_hervenn,split_07,0.212,0.238,0,,0.02437
parf_haudh_haeron,split_07,0.1792,0.139,0,,0.02385
pendrath_fuin_glandagol,split_07,0.2711,0.089,0,,0.02427
pendrath_gwaloth_helegnen,split_07,2.51,0.079,0,,0.0704
pennas_randir_corf,split_07,1.029,0.042,0,,0.03906
per_Eluwaith_sogannen,split_07,1.187,0.105,0,,0.04359
per_helegnen_mund,split_07,0.3214,0.017,0,,0.02644
per_imlad_caras,split_07,0.5968,0.022,0,,0.03229
peredhel_edlothiad_iphant,split_07,2.34,0.031,0,,0.06543
peredhel_faun_braig,split_07,0.3148,0.035,0,,0.02597
perian_amlug_aerlinn,split_07,0.322,0.014,0,,0.0261
pess_hervess_imlad,split_07,0.4066,0.075,0,,0.02831
pilin_soga_gwael,split_07,0.2936,0.031,0,,0.02564
pod_Mithrim_lavan,split_07,1.941,0.096,0,,0.05849
pod_bass_lass,split_07,0.4127,0.03,0,,0.028
rach_heledir_ogol,split_07,0.1473,0.098,0,,0.02258
rach_meril_morgul,split_07,0.3489,0.199,0,,0.02706
rach_suil_magor,split_07,1.711,0.042,0,,0.05447
raef_midh_gwael,split_07,0.3475,0.018,0,,0.02733
raegdan_sador_amlug,split_07,0.2549,0.021,0,,0.02583
ram_imrad_riel,split_07,0.2745,0.354,0,,0.02604
randir_laer_alae,split_07,0.218,0.026,0,,0.02424
randir_lebdas_aes,split_07,0.219,0.025,0,,0.02442
rhun_badhor_certh,split_07,0.2651,0.026,0,,0.02577
rhun_cabed_gador,split_07,0.2851,0.127,0,,0.02633
rist_corf_fang,split_07,0.3998,0.024,0,,0.02855
rist_galadh_nothrim,split_07,0.2751,0.012,0,,0.02616
rist_galenas_lacha,split_07,0.3899,0.014,0,,0.02765
rist_mirdan_minas,split_07,1.222,0.053,0,,0.04314
roch_gli_raegdan,split_07,0.4628,0.068,0,,0.02819
rochben_gwanur_achas,split_07,0.1396,0.011,0,,0.02259
rochir_balrog_ogol,split_07,0.4331,0.109,0,,0.02862
rochir_lembas_alag,split_07,0.3686,0.033,0,,0.02779
rom_badhor_emel,split_07,0.3544,0.012,0,,0.02629
rom_braig_agar,split_07,0.3976,0.013,0,,0.0278
romru_gwanur_nimp,split_07,0.2166,0.067,0,,0.0242
rovalug_galenas_amdir,split_07,0.2445,0.11,0,,0.02465
rovalug_narthan_toll,split_07,0.2298,0.033,0,,0.02445
rudh_galadhrim_onodrim,split_07,0.2271,0.078,0,,0.02496
ryn_luith_rhovan,split_07,0.9472,0.012,0,,0.03892
sador_aduial_dagnir,split_07,0.4001,0.025,0,,0.02877
sador_nell_harad,split_07,0.3706,0.228,0,,0.02622
sador_uruk_cenedril,split_07,1.818,0.053,0,,0.05731
saelor_aegas_nimp,split_07,0.8923,0.025,0,,0.03792
saelor_ennorath_rach,split_07,1.18,0.022,0,,0.04309
saew_aeruil_nidh,split_07,1.0,0.073,0,,0.04004
saig_Ithil_roch,split_07,0.3601,0.036,0,,0.02756
salab_imrad_rovalug,split_07,0.5147,0.047,0,,0.03009
salab_lain_limlug,split_07,0.2846,0.017,0,,0.02614
salph_glaur_galas,split_07,0.8535,0.067,0,,0.03724
salph_harad_ithron,split_07,0.2966,0.033,0,,0.02571
salph_muil_aerlinn,split_07,0.4186,0.013,0,,0.02725
sirion_alph_rach,split_07,1.284,0.081,0,,0.04637
sirion_iaun_gwend,split_07,0.2636,0.059,0,,0.02557
sirion_nagol_raug,split_07,0.6542,0.01,0,,0.03397
soga_lachenn_gellui,split_07,1.102,0.039,0,,0.04284
soga_suil_anann,split_07,0.5358,0.029,0,,0.02975
sogannen_bass_raegdan,split_07,0.5105,0.057,0,,0.03044
sogannen_lembas_hun,split_07,0.2473,0.126,0,,0.02569
sogannen_randir_faen,split_07,1.302,0.077,0,,0.04449
talraph_cae_Ithil,split_07,1.27,0.09,0,,0.04509
tamin_agar_curunir,split_07,0.8383,0.009,0,,0.03791
tang_Ithil_calad,split_07,1.133,0.011,0,,0.04404
tang_morn_gli,split_07,0.2604,0.044,0,,0.02503
tann_glaur_rhach,split_07,0.3145,0.044,0,,0.02581
tann_lebenedh_drafn,split_07,0.5054,0.065,0,,0.02909
tathar_lhug_haradrim,split_07,0.9017,0.112,0,,0.03674
thamas_harad_elvellon,split_07,0.4122,0.013,0,,0.0282
thangail_randir_drego,split_07,1.292,0.061,0,,0.04523
thurin_tirith_aduial,split_07,1.12,0.024,0,,0.04296
tinnu_hu_malad,split_07,1.447,0.032,0,,0.04936
toll_romru_yll,split_07,0.3918,0.034,0,,0.02727
uan_lasguil_lass,split_07,0.9941,0.094,0,,0.03787
uanui_gaur_araf,split_07,0.5491,0.138,0,,0.03082
ulug_graw_gwaun,split_07,0.4129,0.218,0,,0.02839
ungol_anwar_lend,split_07,0.3983,0.04,0,,0.02888
ungol_lachenn_morgul,split_07,1.361,0.056,0,,0.04877
uruk_alag_gli,split_07,0.07972,0.137,0,,0.0217
uruk_gwachaedir_saig,split_07,0.2321,0.114,0,,0.0257
vin_lebenedh_thurin,split_07,0.1337,0.209,0,,0.02258
vin_ryn_dagnir,split_07,1.069,0.024,0,,0.04051
yll_aduial_graw,split_07,0.3769,0.044,0,,0.02725
Dornhoth_peredhel_eglan,split_08,0.4774,0.87,0,,0.02923
Eluwaith_gondrath_lass,split_08,1.547,0.079,0,,0.05256
Eluwaith_minas_limlug,split_08,0.2882,0.124,0,,0.02562
Eru_aduial_gwador,split_08,0.5216,0.015,0,,0.03024
Gwathuirim_caras_lost,split_08,0.5267,0.007,0,,0.0303
Gwathuirim_gellui_alagos,split_08,0.3871,0.023,0,,0.02872
Gwathuirim_rach_galas,split_08,1.043,0.018,0,,0.04096
Gwathuirim_ryn_Ennor,split_08,1.079,0.013,0,,0.04164
Mithrim_maethor_lebenedh,split_08,0.357,0.09,0,,0.02729
ablad_rusc_meldir,split_08,0.1918,0.023,0,,0.02393
acharn_lasguil_Tawarwaith,split_08,0.6299,0.032,0,,0.03248
achas_muil_achad,split_08,0.3269,0.009,0,,0.02531
achas_perian_toll,split_08,1.786,0.101,0,,0.05411
adel_adar_vin,split_08,0.7369,0.113,0,,0.03524
adel_ank_rudh,split_08,0.8756,0.109,0,,0.03813
adel_haeron_mil,split_08,0.4699,0.04,0,,0.02902
aduial_hal_ylf,split_08,1.871,0.012,0,,0.05857
aegas_haeron_cirion,split_08,0.1845,0.056,0,,0.02265
aegas_pilin_amloth,split_08,0.569,0.026,0,,0.03018
aeglir_braig_celair,split_08,0.4486,0.022,0,,0.02822
aerlinn_Ennor_Mithrim,split_08,0.5422,0.047,0,,0.03067
aerlinn_aith_cirdan,split_08,1.392,0.162,0,,0.04863
aeruil_baneth_Eluwaith,split_08,0.4653,0.019,0,,0.02887
aes_faradrim_galvorn,split_08,0.3684,0.011,0,,0.02716
